id_logradouro,logradouro,tipo_abrev,tipo,titulo_abrev,titulo,preposicao,nome
535338,PRACA PADRE NAPOLEAO DOS ANJOS FERNANDES,PC,PRACA,PDE,PADRE,,NAPOLEAO DOS ANJOS FERNANDES
670790,RUA PADRE FLODOALDO,R,RUA,PDE,PADRE,,FLODOALDO
390534,AVENIDA PADRE TIAGO ALBERIONE,AV,AVENIDA,PDE,PADRE,,TIAGO ALBERIONE
396745,RUA PADRE NESTOR ANTONIO ZATT,R,RUA,PDE,PADRE,,NESTOR ANTONIO ZATT
146528,RUA PADRE NOGUEIRA LOPES,R,RUA,PDE,PADRE,,NOGUEIRA LOPES
022071,RUA PADRE LOURENCO LIEBANA,R,RUA,PDE,PADRE,,LOURENCO LIEBANA
769703,TRAVESSA PADRE AUGUSTO MAGNE,TV,TRAVESSA,PDE,PADRE,,AUGUSTO MAGNE
091090,RUA PADRE INACIO DE AZEVEDO,R,RUA,PDE,PADRE,,INACIO DE AZEVEDO
620432,RUA PADRE ALMEIDA SILVA,R,RUA,PDE,PADRE,,ALMEIDA SILVA
NA,RUA PADRE MORORO,R,RUA,PDE,PADRE,,MORORO
109525,RUA PADRE HIPOLITO,R,RUA,PDE,PADRE,,HIPOLITO
089648,RUA PADRE IBRAHIM,R,RUA,PDE,PADRE,,IBRAHIM
706051,RUA PADRE ANTONIO DE GENNARO,R,RUA,PDE,PADRE,,ANTONIO DE GENNARO
361542,RUA PADRE GABRIEL DE CAMPOS,R,RUA,PDE,PADRE,,GABRIEL DE CAMPOS
052140,PRACA PADRE JOSE CONCEICAO MEIRELES,PC,PRACA,PDE,PADRE,,JOSE CONCEICAO MEIRELES
510319,PRACA PADRE JAMES FRANCIS MURRAY,PC,PRACA,PDE,PADRE,,JAMES FRANCIS MURRAY
014052,RUA PADRE ANGELO SIQUEIRA,R,RUA,PDE,PADRE,,ANGELO SIQUEIRA
328197,RUA PADRE EDGAR DE AQUINO ROCHA,R,RUA,PDE,PADRE,,EDGAR DE AQUINO ROCHA
071196,RUA PADRE FIDELIS WILLI,R,RUA,PDE,PADRE,,FIDELIS WILLI
053384,RUA PADRE CORREIA DE ALMEIDA,R,RUA,PDE,PADRE,,CORREIA DE ALMEIDA
692093,RUA PADRE MELITON VIGUERA PENILLOS,R,RUA,PDE,PADRE,,MELITON VIGUERA PENILLOS
303186,RUA PADRE ANTONIO BELLAVIA,R,RUA,PDE,PADRE,,ANTONIO BELLAVIA
NA,VIELA PADRE IVO,VE,VIELA,PDE,PADRE,,IVO
787019,RUA PADRE GONCALVES DO VALE,R,RUA,PDE,PADRE,,GONCALVES DO VALE
682357,RUA PADRE JOAO GUEDES,R,RUA,PDE,PADRE,,JOAO GUEDES
343110,RUA PADRE FAUSTINO CONSONI,R,RUA,PDE,PADRE,,FAUSTINO CONSONI
164534,RUA PADRE POLMAN,R,RUA,PDE,PADRE,,POLMAN
172995,RUA PADRE RODRIGUES,R,RUA,PDE,PADRE,,RODRIGUES
205990,RUA PADRE MARIANO FRIAS,R,RUA,PDE,PADRE,,MARIANO FRIAS
361593,RUA PADRE MANUEL PEDROSO,R,RUA,PDE,PADRE,,MANUEL PEDROSO
178993,RUA PADRE VICENTE GAUDINERI,R,RUA,PDE,PADRE,,VICENTE GAUDINERI
126500,PRACA PADRE MANUEL DA NOBREGA,PC,PRACA,PDE,PADRE,,MANUEL DA NOBREGA
060771,RUA PADRE DONIZETTI TAVARES DE LIMA,R,RUA,PDE,PADRE,,DONIZETTI TAVARES DE LIMA
066575,RUA PADRE ESTANISLAU TICNER,R,RUA,PDE,PADRE,,ESTANISLAU TICNER
089931,RUA PADRE ILDEFONSO,R,RUA,PDE,PADRE,,ILDEFONSO
605662,RUA PADRE DIOGO ANTONIO FEIJO,R,RUA,PDE,PADRE,,DIOGO ANTONIO FEIJO
127850,RUA PADRE MANUEL CAMPELLO,R,RUA,PDE,PADRE,,MANUEL CAMPELLO
349208,TRAVESSA PADRE GASPAR MISCH,TV,TRAVESSA,PDE,PADRE,,GASPAR MISCH
369012,RUA PADRE SOUZA MAGALHAES,R,RUA,PDE,PADRE,,SOUZA MAGALHAES
108391,RUA PADRE JOSE CARLOS CORREIA TOLEDO,R,RUA,PDE,PADRE,,JOSE CARLOS CORREIA TOLEDO
701793,RUA PADRE POMPEU DE ALMEIDA,R,RUA,PDE,PADRE,,POMPEU DE ALMEIDA
503444,PRACA PADRE JOSE AUGUSTO MACHADO MOREIRA,PC,PRACA,PDE,PADRE,,JOSE AUGUSTO MACHADO MOREIRA
NA,VIELA PADRE MAURO,VE,VIELA,PDE,PADRE,,MAURO
121240,RUA PADRE LUDOVICO ZANOL,R,RUA,PDE,PADRE,,LUDOVICO ZANOL
235091,TRAVESSA PADRE JOSE VIDIGAL,TV,TRAVESSA,PDE,PADRE,,JOSE VIDIGAL
120812,RUA PADRE LUCIANO,R,RUA,PDE,PADRE,,LUCIANO
203106,PRACA PADRE COSTANZO DALBESIO,PC,PRACA,PDE,PADRE,,COSTANZO DALBESIO
180963,RUA PADRE SERRAO,R,RUA,PDE,PADRE,,SERRAO
069094,RUA PADRE FAUSTINO,R,RUA,PDE,PADRE,,FAUSTINO
109207,RUA PADRE JOSE GIOMINI,R,RUA,PDE,PADRE,,JOSE GIOMINI
177792,RUA PADRE SANTIAGO,R,RUA,PDE,PADRE,,SANTIAGO
212920,RUA PADRE LUIS ROTH,R,RUA,PDE,PADRE,,LUIS ROTH
450120,RUA PADRE EZEQUIEL RAMIN,R,RUA,PDE,PADRE,,EZEQUIEL RAMIN
343242,RUA PADRE FRANCISCO CORDEIRO,R,RUA,PDE,PADRE,,FRANCISCO CORDEIRO
605808,RUA PADRE JOSE MORSCHHAUSER,R,RUA,PDE,PADRE,,JOSE MORSCHHAUSER
194654,RUA PADRE VALERI,R,RUA,PDE,PADRE,,VALERI
159131,RUA PADRE PEDRO DE SOUZA TENORIO,R,RUA,PDE,PADRE,,PEDRO DE SOUZA TENORIO
396753,RUA PADRE RENATO LEGO,R,RUA,PDE,PADRE,,RENATO LEGO
502251,PRACA PADRE LAURO JOSE MASSERANI,PC,PRACA,PDE,PADRE,,LAURO JOSE MASSERANI
109371,RUA PADRE JOSE DOS SANTOS,R,RUA,PDE,PADRE,,JOSE DOS SANTOS
750344,RUA PADRE JOAO BEIL,R,RUA,PDE,PADRE,,JOAO BEIL
361704,RUA PADRE CLAUDIO GOMES,R,RUA,PDE,PADRE,,CLAUDIO GOMES
228753,RUA PADRE LOURENCO DIAS MACHADO,R,RUA,PDE,PADRE,,LOURENCO DIAS MACHADO
210862,RUA PADRE JOAO CARLOS BONILHA,R,RUA,PDE,PADRE,,JOAO CARLOS BONILHA
361585,RUA PADRE JOSE DE CASTILHO,R,RUA,PDE,PADRE,,JOSE DE CASTILHO
512869,RUA PADRE MANOEL DA NOBREGA,R,RUA,PDE,PADRE,,MANOEL DA NOBREGA
204781,RUA PADRE ANTONIO FERREIRA,R,RUA,PDE,PADRE,,ANTONIO FERREIRA
645303,RUA PADRE JACINTO NUNES,R,RUA,PDE,PADRE,,JACINTO NUNES
015822,RUA PADRE ANTONIO BENEDITO,R,RUA,PDE,PADRE,,ANTONIO BENEDITO
074675,RUA PADRE FRANCISCO JOAO DE AZEVEDO,R,RUA,PDE,PADRE,,FRANCISCO JOAO DE AZEVEDO
290327,RUA PADRE PENTEADO DE OLIVEIRA,R,RUA,PDE,PADRE,,PENTEADO DE OLIVEIRA
NA,AVENIDA PADRE ANTONIO JOSE DOS SANTOS,AV,AVENIDA,PDE,PADRE,,ANTONIO JOSE DOS SANTOS
482595,RUA PADRE FREDERICO OLMEDA,R,RUA,PDE,PADRE,,FREDERICO OLMEDA
473928,RUA PADRE MARIO MARQUES E SERRA,R,RUA,PDE,PADRE,,MARIO MARQUES E SERRA
390615,RUA PADRE BENEDITO DE JESUS B LAURINDO,R,RUA,PDE,PADRE,,BENEDITO DE JESUS B LAURINDO
056227,RUA PADRE CURSINO DE MOURA,R,RUA,PDE,PADRE,,CURSINO DE MOURA
208310,RUA PADRE BENTO DIAS PACHECO,R,RUA,PDE,PADRE,,BENTO DIAS PACHECO
113387,RUA PADRE JULIO MARIA,R,RUA,PDE,PADRE,,JULIO MARIA
213420,RUA PADRE FRANCISCO BARRETO,R,RUA,PDE,PADRE,,FRANCISCO BARRETO
107506,RUA PADRE JOSE ACHOTEGUIN,R,RUA,PDE,PADRE,,JOSE ACHOTEGUIN
361640,RUA PADRE VITOR MARIANO,R,RUA,PDE,PADRE,,VITOR MARIANO
364789,RUA PADRE BENTO LUSTOSA,R,RUA,PDE,PADRE,,BENTO LUSTOSA
228982,RUA PADRE RAMON PALACIOS,R,RUA,PDE,PADRE,,RAMON PALACIOS
738727,RUA PADRE VICENTE RIZZO,R,RUA,PDE,PADRE,,VICENTE RIZZO
120154,PRACA PADRE LOURENCO BARENDSE,PC,PRACA,PDE,PADRE,,LOURENCO BARENDSE
361615,RUA PADRE MIGUEL DE CAMPOS,R,RUA,PDE,PADRE,,MIGUEL DE CAMPOS
435163,PRACA PADRE FRANCISCO PINTO,PC,PRACA,PDE,PADRE,,FRANCISCO PINTO
733431,RUA PADRE ZEFERINO DO CARMO,R,RUA,PDE,PADRE,,ZEFERINO DO CARMO
374300,TRAVESSA PADRE GEORGE PIRE,TV,TRAVESSA,PDE,PADRE,,GEORGE PIRE
444529,PRACA PADRE UMBERTO GAMBARRA GALVAO,PC,PRACA,PDE,PADRE,,UMBERTO GAMBARRA GALVAO
705675,RUA PADRE JOAO DE DEUS,R,RUA,PDE,PADRE,,JOAO DE DEUS
003336,RUA PADRE AGOSTINHO MENDICUTE,R,RUA,PDE,PADRE,,AGOSTINHO MENDICUTE
NA,RUA PADRE JOAO ALVARES,R,RUA,PDE,PADRE,,JOAO ALVARES
126667,RUA PADRE MANUEL DE CHAVES,R,RUA,PDE,PADRE,,MANUEL DE CHAVES
718688,TRAVESSA PADRE JERONIMO DA GAMA,TV,TRAVESSA,PDE,PADRE,,JERONIMO DA GAMA
076686,RUA PADRE G GONCALVES,R,RUA,PDE,PADRE,,G GONCALVES
343145,RUA PADRE NATAL PIGATO,R,RUA,PDE,PADRE,,NATAL PIGATO
066567,RUA PADRE ESTANISLAU DE CAMPOS,R,RUA,PDE,PADRE,,ESTANISLAU DE CAMPOS
092673,RUA PADRE PASCOAL ROCHEDREUX,R,RUA,PDE,PADRE,,PASCOAL ROCHEDREUX
448621,RUA PADRE JOSE DE JAMBEIRO,R,RUA,PDE,PADRE,,JOSE DE JAMBEIRO
466760,PRACA PADRE PEDRO BALINT,PC,PRACA,PDE,PADRE,,PEDRO BALINT
493880,PRACA PADRE KIRANO,PC,PRACA,PDE,PADRE,,KIRANO
059170,RUA PADRE DIOGO NUNES,R,RUA,PDE,PADRE,,DIOGO NUNES
657794,RUA PADRE MARIO FERNANDEZ,R,RUA,PDE,PADRE,,MARIO FERNANDEZ
637378,RUA PADRE ANGELO GIOIELLI,R,RUA,PDE,PADRE,,ANGELO GIOIELLI
002216,RUA PADRE ADOLFO MORAN,R,RUA,PDE,PADRE,,ADOLFO MORAN
039748,RUA PADRE CAMILO O P,R,RUA,PDE,PADRE,,CAMILO O P
593168,RUA PADRE LARIVIERE,R,RUA,PDE,PADRE,,LARIVIERE
108871,PRACA PADRE MARIO FONTANA,PC,PRACA,PDE,PADRE,,MARIO FONTANA
079367,RUA PADRE GERMANO MAYER,R,RUA,PDE,PADRE,,GERMANO MAYER
NA,TRAVESSA PADRE JUSTINO,TV,TRAVESSA,PDE,PADRE,,JUSTINO
769320,TRAVESSA PADRE JOSE LOPES DE OLIVEIRA,TV,TRAVESSA,PDE,PADRE,,JOSE LOPES DE OLIVEIRA
355631,RUA PADRE JOAO REBELO,R,RUA,PDE,PADRE,,JOAO REBELO
361712,RUA PADRE ANDRE FRAZAO,R,RUA,PDE,PADRE,,ANDRE FRAZAO
499285,PRACA PADRE FRANCISCO MORILLO SABIA,PC,PRACA,PDE,PADRE,,FRANCISCO MORILLO SABIA
755435,TRAVESSA PADRE VITALIS BARENDSE,TV,TRAVESSA,PDE,PADRE,,VITALIS BARENDSE
077739,RUA PADRE GARCIA VELHO,R,RUA,PDE,PADRE,,GARCIA VELHO
292869,RUA PADRE MANUEL DE SOUSA MAGALHAES,R,RUA,PDE,PADRE,,MANUEL DE SOUSA MAGALHAES
042188,RUA PADRE MUSSA TUMA,R,RUA,PDE,PADRE,,MUSSA TUMA
062553,RUA PADRE EDUARDO LUSTOSA,R,RUA,PDE,PADRE,,EDUARDO LUSTOSA
NA,RUA PADRE CARVALHO,R,RUA,PDE,PADRE,,CARVALHO
050814,RUA PADRE CLEMENTE HENRIQUE MOUSSIER,R,RUA,PDE,PADRE,,CLEMENTE HENRIQUE MOUSSIER
406996,PRACA PADRE ANGELO LA SALANDRA,PC,PRACA,PDE,PADRE,,ANGELO LA SALANDRA
062448,RUA PADRE EDUARDO DE JESUS,R,RUA,PDE,PADRE,,EDUARDO DE JESUS
115908,RUA PADRE LARA,R,RUA,PDE,PADRE,,LARA
794600,RUA PADRE LEHMANN,R,RUA,PDE,PADRE,,LEHMANN
218022,RUA PADRE BENEDITO MARIA CARDOSO,R,RUA,PDE,PADRE,,BENEDITO MARIA CARDOSO
300519,RUA PADRE ANASTACIO DAUDIERNE,R,RUA,PDE,PADRE,,ANASTACIO DAUDIERNE
772798,RUA PADRE FRANCISCO PIRES,R,RUA,PDE,PADRE,,FRANCISCO PIRES
100641,RUA PADRE JERONIMO VERNIN,R,RUA,PDE,PADRE,,JERONIMO VERNIN
111716,RUA PADRE JOSE REBOUCAS,R,RUA,PDE,PADRE,,JOSE REBOUCAS
093955,RUA PADRE ISIDORO,R,RUA,PDE,PADRE,,ISIDORO
681733,RUA PADRE COUTINHO,R,RUA,PDE,PADRE,,COUTINHO
296406,RUA PADRE ELISEU MURARI,R,RUA,PDE,PADRE,,ELISEU MURARI
235873,RUA PADRE MIGUEL CARDOSO,R,RUA,PDE,PADRE,,MIGUEL CARDOSO
364193,PRACA PADRE TORGA CORTE,PC,PRACA,PDE,PADRE,,TORGA CORTE
118680,RUA PADRE LIMA,R,RUA,PDE,PADRE,,LIMA
195375,RUA PADRE VENANCIO DE RESENDE,R,RUA,PDE,PADRE,,VENANCIO DE RESENDE
343153,RUA PADRE ESTEVAO MARIA,R,RUA,PDE,PADRE,,ESTEVAO MARIA
127590,RUA PADRE MANUEL RODRIGUES DA COSTA,R,RUA,PDE,PADRE,,MANUEL RODRIGUES DA COSTA
053350,RUA PADRE CORRADO STEFANI,R,RUA,PDE,PADRE,,CORRADO STEFANI
692107,RUA PADRE FERNANDO PEDREIRA DE CASTRO,R,RUA,PDE,PADRE,,FERNANDO PEDREIRA DE CASTRO
361674,RUA PADRE INACIO PINHEIRO,R,RUA,PDE,PADRE,,INACIO PINHEIRO
028428,PRACA PADRE LUIS ALVES DE SIQUEIRA CASTRO,PC,PRACA,PDE,PADRE,,LUIS ALVES DE SIQUEIRA CASTRO
282855,RUA PADRE ANTONIO FRANCISCO FALCONE,R,RUA,PDE,PADRE,,ANTONIO FRANCISCO FALCONE
259241,RUA PADRE RAFAEL MARIA GALANTE,R,RUA,PDE,PADRE,,RAFAEL MARIA GALANTE
695793,RUA PADRE JOSE MARIA RAMOS,R,RUA,PDE,PADRE,,JOSE MARIA RAMOS
404578,RUA PADRE PAULO GUFFANTI,R,RUA,PDE,PADRE,,PAULO GUFFANTI
140740,RUA PADRE MOCARI,R,RUA,PDE,PADRE,,MOCARI
113174,RUA PADRE EGIDIO JOSE PORTO,R,RUA,PDE,PADRE,,EGIDIO JOSE PORTO
432075,PRACA PADRE ACHILLES SILVESTRI,PC,PRACA,PDE,PADRE,,ACHILLES SILVESTRI
123161,RUA PADRE LUIS YEBER,R,RUA,PDE,PADRE,,LUIS YEBER
219649,RUA PADRE JOAO DE CASTRO E COSTA,R,RUA,PDE,PADRE,,JOAO DE CASTRO E COSTA
233927,RUA PADRE HENRIQUE BARROS,R,RUA,PDE,PADRE,,HENRIQUE BARROS
105341,RUA PADRE JOAQUIM DA SOLEDADE,R,RUA,PDE,PADRE,,JOAQUIM DA SOLEDADE
NA,RUA PADRE DOMINGOS TONINI,R,RUA,PDE,PADRE,,DOMINGOS TONINI
304328,RUA PADRE SAMUEL FRITZ,R,RUA,PDE,PADRE,,SAMUEL FRITZ
213357,RUA PADRE JACOB SALIBA,R,RUA,PDE,PADRE,,JACOB SALIBA
189278,RUA PADRE TIAGO MATTIOLI,R,RUA,PDE,PADRE,,TIAGO MATTIOLI
484970,TRAVESSA PADRE JOAO DE VILAR,TV,TRAVESSA,PDE,PADRE,,JOAO DE VILAR
083950,RUA PADRE JUAN REINALDO CATALAN CACERES,R,RUA,PDE,PADRE,,JUAN REINALDO CATALAN CACERES
289680,RUA PADRE IORIO,R,RUA,PDE,PADRE,,IORIO
374989,RUA PADRE PIO DE PIETRELCINA,R,RUA,PDE,PADRE,,PIO DE PIETRELCINA
394548,TRAVESSA PADRE INACIO RIBEIRO,TV,TRAVESSA,PDE,PADRE,,INACIO RIBEIRO
361658,RUA PADRE MANUEL BARRETO,R,RUA,PDE,PADRE,,MANUEL BARRETO
361518,RUA PADRE ANTONIO DOS REIS,R,RUA,PDE,PADRE,,ANTONIO DOS REIS
471941,TRAVESSA PADRE ROSANO STOFELLA,TV,TRAVESSA,PDE,PADRE,,ROSANO STOFELLA
055280,RUA PADRE CRISTOVAO VALENTE,R,RUA,PDE,PADRE,,CRISTOVAO VALENTE
457604,RUA PADRE PAULAO,R,RUA,PDE,PADRE,,PAULAO
183032,RUA PADRE SIMAO VASCONCELOS,R,RUA,PDE,PADRE,,SIMAO VASCONCELOS
NA,RUA PADRE BENTO DIAS PACHECO,R,RUA,PDE,PADRE,,BENTO DIAS PACHECO
446963,RUA PADRE MATEUS DE AGUIAR,R,RUA,PDE,PADRE,,MATEUS DE AGUIAR
374326,TRAVESSA PADRE VALIGNANI,TV,TRAVESSA,PDE,PADRE,,VALIGNANI
478253,PRACA PADRE CELESTINO ANDRE TREVISAN,PC,PRACA,PDE,PADRE,,CELESTINO ANDRE TREVISAN
196193,RUA PADRE VICENTE HECKEL,R,RUA,PDE,PADRE,,VICENTE HECKEL
120200,RUA PADRE LOURENCO CRAVERO,R,RUA,PDE,PADRE,,LOURENCO CRAVERO
629677,RUA PADRE LAMBERTO MARTIN,R,RUA,PDE,PADRE,,LAMBERTO MARTIN
NA,RUA PADRE LEITE,R,RUA,PDE,PADRE,,LEITE
NA,AVENIDA PADRE ESTANISLAU DE CAMPOS,AV,AVENIDA,PDE,PADRE,,ESTANISLAU DE CAMPOS
NA,TRAVESSA PADRE BALTAZAR DUARTE,TV,TRAVESSA,PDE,PADRE,,BALTAZAR DUARTE
272043,PRACA PADRE CICERO,PC,PRACA,PDE,PADRE,,CICERO
518107,PRACA PADRE JOSE PIETROBOM ROTTA,PC,PRACA,PDE,PADRE,,JOSE PIETROBOM ROTTA
423823,PRACA PADRE GUERRINO RICCIOTTI,PC,PRACA,PDE,PADRE,,GUERRINO RICCIOTTI
530921,PRACA PADRE JOSE LOSCIALE,PC,PRACA,PDE,PADRE,,JOSE LOSCIALE
491233,PRACA PADRE JULIO CAMPO CANTERO,PC,PRACA,PDE,PADRE,,JULIO CAMPO CANTERO
397199,PRACA PADRE PAULO STRAUSS FILHO,PC,PRACA,PDE,PADRE,,PAULO STRAUSS FILHO
494313,PRACA PADRE LUIZ SUTTER,PC,PRACA,PDE,PADRE,,LUIZ SUTTER
068977,AVENIDA BRIGADEIRO FARIA LIMA,AV,AVENIDA,BRIG,BRIGADEIRO,,FARIA LIMA
121657,AVENIDA BRIGADEIRO LUIS ANTONIO,AV,AVENIDA,BRIG,BRIGADEIRO,,LUIS ANTONIO
078417,RUA BRIGADEIRO GAVIAO PEIXOTO,R,RUA,BRIG,BRIGADEIRO,,GAVIAO PEIXOTO
086908,RUA BRIGADEIRO HENRIQUE FONTENELLE,R,RUA,BRIG,BRIGADEIRO,,HENRIQUE FONTENELLE
201146,RUA BRIGADEIRO ARTHUR CARLOS PERALTA,R,RUA,BRIG,BRIGADEIRO,,ARTHUR CARLOS PERALTA
022594,RUA BRIGADEIRO ARMANDO TROMPOWSKY,R,RUA,BRIG,BRIGADEIRO,,ARMANDO TROMPOWSKY
011215,RUA BRIGADEIRO AMILCAR VELOSO PEDERNEIRAS,R,RUA,BRIG,BRIGADEIRO,,AMILCAR VELOSO PEDERNEIRAS
197297,RUA BRIGADEIRO VILELA JUNIOR,R,RUA,BRIG,BRIGADEIRO,,VILELA JUNIOR
036668,RUA BRIGADEIRO BRITO DELAMARE,R,RUA,BRIG,BRIGADEIRO,,BRITO DELAMARE
077283,RUA BRIGADEIRO GALVAO,R,RUA,BRIG,BRIGADEIRO,,GALVAO
136271,RUA BRIGADEIRO MARTINS,R,RUA,BRIG,BRIGADEIRO,,MARTINS
085766,RUA BRIGADEIRO HARDMAN,R,RUA,BRIG,BRIGADEIRO,,HARDMAN
190179,RUA BRIGADEIRO TOBIAS,R,RUA,BRIG,BRIGADEIRO,,TOBIAS
106488,RUA BRIGADEIRO JORDAO,R,RUA,BRIG,BRIGADEIRO,,JORDAO
793710,RUA BRIGADEIRO HAROLDO VELOSO,R,RUA,BRIG,BRIGADEIRO,,HAROLDO VELOSO
077445,RUA BRIGADEIRO GAMA BARCELOS,R,RUA,BRIG,BRIGADEIRO,,GAMA BARCELOS
408719,RUA BRIGADEIRO FREIRE DE REZENDE,R,RUA,BRIG,BRIGADEIRO,,FREIRE DE REZENDE
199907,RUA BRIGADEIRO XAVIER DE BRITO,R,RUA,BRIG,BRIGADEIRO,,XAVIER DE BRITO
124478,RUA BRIGADEIRO MACHADO,R,RUA,BRIG,BRIGADEIRO,,MACHADO
748196,RUA BRIGADEIRO FRANKLIN ROCHA,R,RUA,BRIG,BRIGADEIRO,,FRANKLIN ROCHA
355976,VIADUTO BRIGADEIRO LUIZ ANTONIO,VD,VIADUTO,BRIG,BRIGADEIRO,,LUIZ ANTONIO
080993,RUA BRIGADEIRO GOMES PEREIRA,R,RUA,BRIG,BRIGADEIRO,,GOMES PEREIRA
637467,RUA BRIGADEIRO ELOI PESSOA,R,RUA,BRIG,BRIGADEIRO,,ELOI PESSOA
137944,RUA BRIGADEIRO MELO,R,RUA,BRIG,BRIGADEIRO,,MELO
080373,RUA BRIGADEIRO GODINHO DOS SANTOS,R,RUA,BRIG,BRIGADEIRO,,GODINHO DOS SANTOS
216321,RUA BRIGADEIRO CORREA DE MELO,R,RUA,BRIG,BRIGADEIRO,,CORREA DE MELO
142166,RUA BRIGADEIRO MORAIS,R,RUA,BRIG,BRIGADEIRO,,MORAIS
080438,RUA BRIGADEIRO GODOFREDO VIDAL,R,RUA,BRIG,BRIGADEIRO,,GODOFREDO VIDAL
021172,RUA BRIGADEIRO ARAUJO,R,RUA,BRIG,BRIGADEIRO,,ARAUJO
NA,RUA BRIGADEIRO FREIRE DE REZENDE,R,RUA,BRIG,BRIGADEIRO,,FREIRE DE REZENDE
009091,PRACA BRIGADEIRO ALVES SECO,PC,PRACA,BRIG,BRIGADEIRO,,ALVES SECO
005193,RUA SANTA ALBINA,R,RUA,STA,SANTA,,ALBINA
112976,RUA SANTA JULIA,R,RUA,STA,SANTA,,JULIA
046833,RUA SANTA MARIA DO CAMBUCA,R,RUA,STA,SANTA,,MARIA DO CAMBUCA
143049,RUA SANTA ETELVINA,R,RUA,STA,SANTA,,ETELVINA
751871,RUA SANTA CLARA DOESTE,R,RUA,STA,SANTA,,CLARA DOESTE
175676,RUA SANTA SABINA,R,RUA,STA,SANTA,,SABINA
NA,VIELA SANTA MONICA,VE,VIELA,STA,SANTA,,MONICA
025747,RUA SANTA AURELIA,R,RUA,STA,SANTA,,AURELIA
505404,RUA SANTA EFIGENIA PQ VILA MARIA,R,RUA,STA,SANTA,,EFIGENIA PQ VILA MARIA
NA,RUA SANTA MARTA,R,RUA,STA,SANTA,,MARTA
NA,RUA SANTA HELENA,R,RUA,STA,SANTA,,HELENA
NA,RUA SANTA EDWIRGES JD ELIZABETH,R,RUA,STA,SANTA,,EDWIRGES JD ELIZABETH
NA,VILA SANTA RITA,VL,VILA,STA,SANTA,,RITA
486965,RUA SANTA ROSA DO SUL,R,RUA,STA,SANTA,,ROSA DO SUL
118885,RUA SANTA LINA,R,RUA,STA,SANTA,,LINA
645354,RUA SANTA RITA DO JACUTINGA,R,RUA,STA,SANTA,,RITA DO JACUTINGA
177580,RUA SANTA CRUZ DO RIO PARDO,R,RUA,STA,SANTA,,CRUZ DO RIO PARDO
369551,RUA SANTA LEONOR DE PROVENCA,R,RUA,STA,SANTA,,LEONOR DE PROVENCA
188514,RUA SANTA TERESA DE JESUS,R,RUA,STA,SANTA,,TERESA DE JESUS
NA,TRAVESSA SANTA CRUZ S UM NOVENTA E UM Q VINTE ZERO NOVE,TV,TRAVESSA,STA,SANTA,,CRUZ S UM NOVENTA E UM Q VINTE ZERO NOVE
374806,RUA SANTA CATARINA,R,RUA,STA,SANTA,,CATARINA
045969,AVENIDA SANTA CATARINA,AV,AVENIDA,STA,SANTA,,CATARINA
134279,PRACA SANTA MARINA VIRGEM,PC,PRACA,STA,SANTA,,MARINA VIRGEM
057509,RUA SANTA DAVINA,R,RUA,STA,SANTA,,DAVINA
063401,RUA SANTA ELISA,R,RUA,STA,SANTA,,ELISA
064351,AVENIDA SANTA EMILIA,AV,AVENIDA,STA,SANTA,,EMILIA
177610,RUA SANTA FE DO SUL,R,RUA,STA,SANTA,,FE DO SUL
091707,AVENIDA SANTA INES,AV,AVENIDA,STA,SANTA,,INES
177555,RUA SANTA CRUZ,R,RUA,STA,SANTA,,CRUZ
372196,RUA SANTA ETELVINA,R,RUA,STA,SANTA,,ETELVINA
477516,PRACA SANTA CONSTANCA,PC,PRACA,STA,SANTA,,CONSTANCA
134171,AVENIDA SANTA MARINA,AV,AVENIDA,STA,SANTA,,MARINA
025704,RUA SANTA AUREA,R,RUA,STA,SANTA,,AUREA
001635,PRACA SANTA ADELAIDE,PC,PRACA,STA,SANTA,,ADELAIDE
NA,VIELA SANTA INACIA,VE,VIELA,STA,SANTA,,INACIA
688495,RUA SANTA LUCRECIA DE AGUIAR,R,RUA,STA,SANTA,,LUCRECIA DE AGUIAR
082058,RUA SANTA GREGORIA,R,RUA,STA,SANTA,,GREGORIA
171808,RUA SANTA RITA,R,RUA,STA,SANTA,,RITA
030066,RUA SANTA BEATRIZ,R,RUA,STA,SANTA,,BEATRIZ
NA,TRAVESSA SANTA LUZIA,TV,TRAVESSA,STA,SANTA,,LUZIA
200743,RUA SANTA ZITA,R,RUA,STA,SANTA,,ZITA
124788,RUA SANTA MADALENA,R,RUA,STA,SANTA,,MADALENA
092789,RUA SANTA CRUZ DO PIAUI,R,RUA,STA,SANTA,,CRUZ DO PIAUI
067814,RUA SANTA EULALIA,R,RUA,STA,SANTA,,EULALIA
028266,RUA SANTA BARBARA DO OESTE,R,RUA,STA,SANTA,,BARBARA DO OESTE
NA,RUA SANTA CLARA,R,RUA,STA,SANTA,,CLARA
688584,TRAVESSA PARTICULAR SANTA FILOMENA,TVP,TRAVESSA PARTICULAR,STA,SANTA,,FILOMENA
114391,RUA SANTA JUSTINA,R,RUA,STA,SANTA,,JUSTINA
064947,RUA SANTA ENGRACIA,R,RUA,STA,SANTA,,ENGRACIA
069060,RUA SANTA FAUSTINA,R,RUA,STA,SANTA,,FAUSTINA
079294,RUA SANTA GERMANA,R,RUA,STA,SANTA,,GERMANA
NA,VIELA SANTA CRUZ UM,VE,VIELA,STA,SANTA,,CRUZ UM
062863,VIADUTO SANTA IFIGENIA,VD,VIADUTO,STA,SANTA,,IFIGENIA
