data,logradouro,veiculo,latitude,longitude
2016-08-02,SP 015,MOTOCICLETA,-23.527658,-46.598177
2016-08-05,AVENIDA DOUTOR ARNALDO,PEDESTRE,-23.555426,-46.667336
2016-08-04,RUA WALDEMAR ORTEGA,PEDESTRE,-23.672561,-46.784994
2016-08-04,RUA SAO QUIRINO,MOTOCICLETA,-23.512248,-46.606221
2016-08-04,RUA REPUBLICA DOS PALMARES,AUTOMOVEL,-23.480486,-46.726946
2016-08-03,ESTRADA DO M BOI MIRIM,PEDESTRE,-23.669146,-46.735008
2016-07-28,RUA RIBEIRO DE LIMA,PEDESTRE,-23.531863,-46.634859
2016-08-02,AVENIDA TIRADENTES,PEDESTRE,-23.533079,-46.632669
2016-08-01,RUA NO INTERIOR DO CEASA,PEDESTRE,-23.534225,-46.734924
2016-08-01,AVENIDA BARAO DE ALAGOAS,PEDESTRE,-23.498223,-46.396505
2016-08-01,RUA SARA KUBITSCHECK,PEDESTRE,-23.583136,-46.406227
2016-08-01,RUA AFONSO LOPES VIEIRA,MOTOCICLETA,-23.468288,-46.668032
2016-07-30,AVENIDA AMADOR BUENO DA VEIGA,MOTOCICLETA,-23.521759,-46.530329
2016-07-31,AVENIDA SAO MATEUS,AUTOMOVEL,-23.5859254944,-46.4913388941
2016-07-31,SP 015,AUTOMOVEL,-23.526327,-46.563728
2016-07-31,AVENIDA INAJAR DE SOUZA,AUTOMOVEL,-23.470014,-46.670369
2016-07-31,SPA 015/330,AUTOMOVEL,-23.454662877,-46.766516843
2016-07-30,SP 015,MOTOCICLETA,-23.576338,-46.697642
2016-07-30,AVENIDA RAGUEB CHOHFI,PEDESTRE,-23.611072,-46.475389
2016-07-30,RUA PASSAGEM FUNDA,PEDESTRE,-23.552775,-46.413643
2016-07-30,AVENIDA INAJAR DE SOUZA,PEDESTRE,-23.458041,-46.675138
2016-07-30,AVENIDA ENGENHEIRO CAETANO ALVARES,AUTOMOVEL,-23.501436,-46.66585
2016-07-30,AVENIDA INAJAR DE SOUZA,PEDESTRE,-23.49892,-46.685297
2016-07-30,AVENIDA LUIS PIRES DE MINAS,PEDESTRE,-23.593851,-46.502534
2016-07-29,RUA SEVERINO JOSE FERNANDO,BICICLETA,-23.521248,-46.412162
2016-07-28,SP 015,MOTOCICLETA,NA,NA
2016-07-27,AVENIDA NADIR DIAS DE FIGUEIREDO,MOTOCICLETA,-23.520446,-46.59546
2016-07-26,AVENIDA JORNALISTA ROBERTO MARINHO,PEDESTRE,-23.61024269,-46.697858093
2016-07-26,AVENIDA PROFESSOR LINEU PRESTES,PEDESTRE,-23.564989,-46.740635
2016-07-25,AVENIDA PROFESSOR MARIO MAZAGAO,MOTOCICLETA,-23.698265,-46.762138
2016-07-25,AVENIDA GIOVANNI GRONCHI,AUTOMOVEL,-23.619498,-46.733116
2016-07-24,RUA ANA CLARA,MOTOCICLETA,-23.610809,-46.531337
2016-07-23,BR 381,BICICLETA,-23.3892672274,-46.5692341009
2016-07-23,SP 070,AUTOMOVEL,-23.4994022716,-46.5369610612
2016-07-23,AVENIDA CARLOS CALDEIRA FILHO,AUTOMOVEL,-23.641008,-46.746767
2016-07-23,AVENIDA JACU PESSEGO,AUTOMOVEL,-23.610471508,-46.440420701
2016-07-23,RUA CAROLINA FONSECA,MOTOCICLETA,-23.532784,-46.454128
2016-06-19,AVENIDA CUPECE,MOTOCICLETA,-23.664217,-46.659463
2016-07-20,SP 160,MOTOCICLETA,-23.663333333,-46.633169444
2016-07-15,LARGO SAO JOSE DO BELEM,PEDESTRE,-23.540565,-46.59498
2016-07-19,AVENIDA ESTRELA DA NOITE,PEDESTRE,-23.493402,-46.411432
2016-07-19,RUA MAJOR PALADINO,MOTOCICLETA,-23.52201,-46.741751
2016-07-18,ESTRADA DE ITAPECERICA,MOTOCICLETA,-23.648549,-46.749164
2016-07-17,BR 381,PEDESTRE,-23.4102940673,-46.5811875686
2016-07-17,SP 021,AUTOMOVEL,-23.8006233873,-46.7399246
2016-07-17,ESTRADA DA COLONIA,AUTOMOVEL,-23.827734,-46.730117
2016-07-16,RUA DOUTOR CESARIO MOTA JUNIOR,NAO DISPONIVEL,-23.542668,-46.649016
2016-07-15,AVENIDA RPM,PEDESTRE,-23.4858676523,-46.7250735499
2016-07-15,AVENIDA DEPUTADO CANTIDIO SAMPAIO,MOTOCICLETA,-23.463987,-46.680498
2016-07-14,RUA LUIS MATEUS,AUTOMOVEL,-23.557774,-46.422459
2016-07-13,ESTRADA SANTA INES,PEDESTRE,-23.444760653,-46.654259263
2016-07-11,ESTRADA DE TAIPAS,PEDESTRE,-23.43378,-46.721192
2016-07-10,SP 330,PEDESTRE,-23.460712062,-46.78140521
2016-07-10,SP 270,MOTOCICLETA,-23.5769937705,-46.7224429913
2016-07-09,ESTRADA DA RIVIERA,AUTOMOVEL,-23.687995,-46.752711
2016-07-08,RUA RIBEIRO DE LIMA,PEDESTRE,-23.53154,-46.635591
2016-07-08,SP 015,PEDESTRE,-23.513662831,-46.722860002
2016-07-08,PONTE DO JAGUARE,AUTOMOVEL,-23.557745219,-46.746880094
2016-07-08,PONTE DO JAGUARE,AUTOMOVEL,-23.557745219,-46.746880094
2016-07-08,RUA JASPE NEGRO,PEDESTRE,-23.535638,-46.719005
2016-07-05,AVENIDA DR ANTONIO MARIA,PEDESTRE,-23.480263,-46.604155
2016-07-06,AVENIDA DO ESTADO,PEDESTRE,-23.525857,-46.629465
2016-07-04,RUA SERRA DO MAR,PEDESTRE,-23.548823,-46.415803
2016-07-06,AVENIDA PROFESSOR CELESTINO BOURROUL,PEDESTRE,-23.504133,-46.672643
2016-07-06,AVENIDA JARDIM JAPAO,AUTOMOVEL,-23.488598,-46.576212
2016-07-02,RUA ALENCAR ARARIPE,MOTOCICLETA,-23.613765,-46.59692
2016-07-04,ESTRADA DA RIVIERA,AUTOMOVEL,-23.690939,-46.75301
2016-07-04,ESTRADA DA RIVIERA,AUTOMOVEL,-23.690939,-46.75301
2016-07-03,NAO DISPONIVEL,AUTOMOVEL,-23.541743555,-46.648889126
2016-07-03,AVENIDA SENADOR TEOTONIO VILELA,PEDESTRE,-23.701248,-46.701337
2016-07-03,RUA ANGELO DE CANDIA,MOTOCICLETA,-23.595218,-46.486183
2016-07-02,AVENIDA MASAO WATANABE,PEDESTRE,-23.45852,-46.662705
2016-06-02,RUA SAO BERNARDO,ONIBUS,-23.545614,-46.578314
2016-06-08,AVENIDA OLAVO EGIDIO,MOTOCICLETA,-23.506588,-46.494521
2016-07-02,SP 015,PEDESTRE,-23.525086927,-46.7376186414
2016-07-01,RUA RIO SAPUCAIA DO SUL,PEDESTRE,-23.431723,-46.760882
2016-07-02,AVENIDA TENENTE AMARO FELICISSIMO DA SIL,AUTOMOVEL,-23.5247471234499,-46.5718244072653
2016-07-01,BR 381,PEDESTRE,-23.418526807,-46.5792768098
2016-06-30,AVENIDA NOVA CANTAREIRA,MOTOCICLETA,-23.476505,-46.610837
2016-06-29,ESTRADA ITAPECERICA,PEDESTRE,-23.669133,-46.785076
2016-06-29,RUA PEDRO DE TOLEDO,AUTOMOVEL,-23.5974101042,-46.6543220792
2016-06-18,AVENIDA DONA BELMIRA MARIN,PEDESTRE,-23.746945,-46.687821
2016-06-23,RUA DOS ANIQUIS,PEDESTRE,-23.697373,-46.648803
2016-06-28,AVENIDA INCONFIDENCIA MINEIRA,PEDESTRE,-23.581023214,-46.5183977665
2016-06-28,AVENIDA DOS AUTONOMISTAS,MOTOCICLETA,NA,NA
2016-06-28,RUA VOLUNTARIOS DA PATRIA,MOTOCICLETA,-23.487415,-46.626328
2016-06-27,RUA MARIA CLOTILDE MARTINS ROCHA,MOTOCICLETA,-23.686306,-46.655587
2016-06-26,AVENIDA CELSO GARCIA,PEDESTRE,-23.533144,-46.566396
2016-06-26,RUA AURIVERDE,MOTOCICLETA,-23.59966,-46.58831
2016-06-25,ESTRADA IGUATEMI,PEDESTRE,-23.590297,-46.41649
2016-06-25,AVENIDA FRANCISCO MATARAZZO,PEDESTRE,-23.52816,-46.670627
2016-06-25,AVENIDA ITABERABA,PEDESTRE,-23.47434,-46.672353
2016-06-25,AVENIDA VEREADOR ABEL FERREIRA,MOTOCICLETA,-23.5551872584376,-46.5754138522199
2016-06-24,AVENIDA FRANCISCO MATARAZZO,AUTOMOVEL,-23.52816,-46.670627
2016-06-24,PRACA PADRE PEDRO BALINT,MOTOCICLETA,-23.5999738316,-46.5979291117
2016-06-24,AVENIDA DO ESTADO,MOTOCICLETA,-23.547475,-46.629215
2016-06-23,ESTRADA DE ITAPECERICA,BICICLETA,-23.648549,-46.749164
2016-06-23,AVENIDA MIGUEL ESTEFANO,MOTOCICLETA,-23.6379509947,-46.6272577166
2016-06-23,AVENIDA DOUTOR ENEAS CARVALHO DE AGUIAR,PEDESTRE,-23.556792,-46.670436
2016-06-23,RUA NOSSA SENHORA DO BOM CONSELHO,PEDESTRE,-23.644738,-46.759943
2016-06-23,AVENIDA VINTE E TRES DE MAIO,PEDESTRE,-23.5795,-46.647293
2016-06-21,AVENIDA COMENDADOR SANTANNA,PEDESTRE,-23.673786,-46.773841
2016-06-21,RUA RIO NEGRO,MOTOCICLETA,-23.531374,-46.483943
2016-06-21,NAO DISPONIVEL,AUTOMOVEL,NA,NA
2016-06-19,AVENIDA FLAMINGO,PEDESTRE,-23.518925,-46.418239
2016-06-20,AVENIDA SANTA INES,PEDESTRE,-23.462017,-46.638713
2016-06-20,AVENIDA ITABERABA,AUTOMOVEL,-23.480154,-46.682084
2016-06-19,SP 075,PEDESTRE,NA,NA
2016-06-19,TRAVESSA IMBACAL,MOTOCICLETA,-23.5329549834,-46.4403244126
2016-06-19,AVENIDA CARLOS LACERDA,MOTOCICLETA,-23.645364,-46.77933
2016-06-18,ESTRADA DO MBOI MIRIM,MOTOCICLETA,-23.674452,-46.747101
2016-06-18,AVENIDA AGUIA DE HAIA,MOTOCICLETA,-23.508344,-46.477722
2016-06-18,AVENIDA YERVANT KISSAJIKIAN,MOTOCICLETA,-23.681925,-46.652614
2016-06-17,AVENIDA DOUTOR ASSIS RIBEIRO,MOTOCICLETA,-23.500496,-46.531274
2016-06-17,RUA CLELIA,PEDESTRE,-23.524968,-46.69008
2016-06-16,AVENIDA CARLOS CALDEIRA FILHO,AUTOMOVEL,-23.652693,-46.762214
2016-06-16,RUA DOUTOR CESARIO MOTA JUNIOR,MOTOCICLETA,-23.542668,-46.649016
2016-06-16,AVENIDA CARLOS CALDEIRA FILHO,AUTOMOVEL,-23.652693,-46.762214
2016-06-15,AVENIDA SAPOPEMBA,AUTOMOVEL,-23.612246,-46.487865
2016-06-03,AVENIDA ALCANTARA MACHADO,PEDESTRE,-23.542349,-46.582953
2016-06-14,AVENIDA GUILHERME COTCHING,PEDESTRE,-23.515716,-46.587494
2016-06-13,RUA MANOEL BARREIRO,AUTOMOVEL,-23.6554,-46.737341
2016-06-13,RUA SERRA DE CAPIVARUCU,PEDESTRE,-23.620438,-46.511946
2016-05-30,AVENIDA ELISIO TEIXEIRA LEITE,AUTOMOVEL,-23.468136,-46.708954
2016-04-08,AVENIDA CELSO GARCIA,PEDESTRE,-23.539376,-46.608995
2016-06-12,RUA MARIA CANDIDA,PEDESTRE,-23.502891,-46.609676
2016-06-11,RUA ANTONIO CARDOSO NOGUEIRA,PEDESTRE,-23.459325,-46.754215
2016-06-10,RUA CICLADES,MOTOCICLETA,-23.697701,-46.793937
2016-06-10,AVENIDA NOVA CANTAREIRA,PEDESTRE,-23.4844,-46.615215
2016-06-10,AVENIDA CARLOS CALDEIRA FILHO,MOTOCICLETA,-23.645856,-46.752465
2016-06-06,RUA DOS BURITIS,PEDESTRE,-23.646018,-46.643296
2016-06-09,AVENIDA DO IMPERADOR,PEDESTRE,-23.515611,-46.464202
2016-06-08,RUA VOLUNTARIOS DA PATRIA,PEDESTRE,-23.513606,-46.626296
2016-06-08,AVENIDA FRANCISCO DE PAULA QUINTANILHA R,PEDESTRE,-23.6535,-46.644926
2016-06-07,AVENIDA RIO DAS PEDRAS,PEDESTRE,-23.575131,-46.504539
2016-06-05,RUA LAURO FREIRE,PEDESTRE,-23.600084,-46.750223
2016-06-04,NAO DISPONIVEL,MOTOCICLETA,NA,NA
2016-06-04,AVENIDA SANTA INES,AUTOMOVEL,-23.464998,-46.63356
2016-06-04,ESTRADA ITAQUAQUECETUBA,AUTOMOVEL,-23.80344,-46.63203
2016-06-04,RUA ZILDA,PEDESTRE,-23.488136,-46.664481
2016-06-03,ESTRADA IGUATEMI,PEDESTRE,-23.576278,-46.416379
2016-06-03,AVENIDA VINTE E TRES DE MAIO,AUTOMOVEL,-23.569238,-46.640954
2016-05-09,AVENIDA ALDA,PEDESTRE,-23.704913,-46.626708
2016-06-02,RUA VOLUNTARIOS DA PATRIA,PEDESTRE,-23.485395,-46.630902
2016-06-01,RUA FORTE DE ARAXA,MOTOCICLETA,-23.601097,-46.469184
2016-06-01,AVENIDA DOMINGOS DE SOUZA MARQUES,MOTOCICLETA,-23.5167,-46.739619
2016-06-01,RUA DOUTOR CESARIO MOTA JUNIOR,PEDESTRE,-23.542668,-46.649016
2016-05-31,AVENIDA ESCOLA POLITECNICA,MOTOCICLETA,-23.558613522,-46.743859969
2016-05-31,AVENIDA ARICANDUVA,AUTOMOVEL,-23.592971,-46.472188
2016-05-31,RUA JOAO FRANCISCO DE MOURA,MOTOCICLETA,-23.6815,-46.677514
2016-05-30,SP 075,PEDESTRE,NA,NA
2016-05-29,SP 348,PEDESTRE,-23.454287581208998,-46.753672167874235
2016-05-29,RUA MANUEL FRANCA DOS SANTOS,PEDESTRE,-23.610517,-46.493161
2016-05-29,RUA CATLEIAS,AUTOMOVEL,-23.488002,-46.454972
2016-05-29,RUA FRANCISCO OCTAVIO PACCA,MOTOCICLETA,-23.729634,-46.690807
2016-05-29,AVENIDA ITABERABA,MOTOCICLETA,-23.474696,-46.673334
2016-05-28,RUA GENERAL JOAO SARMENTO PIMENTEL,PEDESTRE,-23.565652,-46.393659
2016-05-28,RUA DOUTOR CESARIO MOTA JUNIOR,NAO DISPONIVEL,-23.542688,-46.64893
2016-05-17,AVENIDA ADOLFO PINHEIRO,PEDESTRE,-23.64123,-46.698277
2016-05-26,AVENIDA GUARAPIRANGA,PEDESTRE,-23.665649,-46.712804
2016-05-27,AVENIDA ELISIO CORDEIRO DE SIQUEIRA,MOTOCICLETA,-23.492833,-46.745966
2016-05-27,AVENIDA CELSO GARCIA,PEDESTRE,-23.534874,-46.580606
2016-05-26,ALAMEDA RODRIGO DE BRUM,PEDESTRE,-23.500410108,-46.473563418
2016-05-26,RUA DO IMPERADOR,MOTOCICLETA,-23.508412,-46.594656
2016-05-26,AVENIDA JOAQUINA RAMALHO,AUTOMOVEL,-23.51587,-46.608145
2016-05-26,AVENIDA JOSINO VIEIRA DE GOES,PEDESTRE,-23.450969,-46.596509
2016-05-26,AVENIDA INAJAR DE SOUZA,PEDESTRE,-23.458041,-46.675138
2016-05-25,SP 075,PEDESTRE,NA,NA
2016-05-25,RUA CANUTO SARAIVA,MOTOCICLETA,-23.564061,-46.601372
2016-05-24,AVENIDA AUGUSTO ANTUNES,PEDESTRE,-23.521813749,-46.463557658
2016-05-04,AVENIDA DOUTOR ENEAS CARVALHO DE AGUIAR,PEDESTRE,-23.5563631,-46.6701978
2016-05-24,AVENIDA MAZZEI,PEDESTRE,-23.471994,-46.599477
2016-05-24,AVENIDA GUAPIRA,MOTOCICLETA,-23.472337,-46.58793
2016-05-24,ESTRADA DE ITAPECERICA,BICICLETA,-23.648549,-46.749164
2016-05-23,AVENIDA PREFEITO PASSOS,PEDESTRE,-23.552684,-46.627418
2016-05-22,SP 270,PEDESTRE,-23.5853372166,-46.7643269193
2016-05-22,AVENIDA MUTINGA,AUTOMOVEL,-23.501341,-46.755362
2016-05-22,RUA FREDERICO ABRANCHES,PEDESTRE,-23.538824,-46.651301
2016-05-22,AVENIDA SENADOR TEOTONIO VILELA,MOTOCICLETA,-23.748846,-46.708994
2016-05-22,AVENIDA SAO MIGUEL,MOTOCICLETA,-23.505403,-46.474374
2016-05-21,AVENIDA DOM PEDRO I,MOTOCICLETA,-23.574742,-46.610437
2016-05-20,AVENIDA VEREADOR JOSE DINIZ,PEDESTRE,-23.616439,-46.674569
2016-05-20,AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PER,AUTOMOVEL,-23.667854,-46.636576
2016-05-19,RUA BARAO DO RIO BRANCO,PEDESTRE,-23.652407,-46.70861
2016-05-20,AVENIDA FUZARO,PEDESTRE,-23.636578,-46.618263
2016-05-20,AVENIDA RAGUEB CHOHFI,PEDESTRE,-23.604652,-46.471054
2016-05-19,SP 330,MOTOCICLETA,-23.490327992,-46.766760349
2016-05-19,BR 381,CAMINHAO,-23.4102940673,-46.5811875686
2016-05-18,AVENIDA PRESIDENTE JOAO GOULART,PEDESTRE,-23.723185,-46.683589
2016-05-19,AVENIDA ALCANTARA MACHADO,PEDESTRE,-23.544467052,-46.593441793
2016-05-17,AVENIDA GAMELEIRA BRANCA,PEDESTRE,-23.560988,-46.489367
2016-05-17,RUA VERGUEIRO,BICICLETA,-23.594968,-46.619267
2016-05-15,RUA CARDEAL ARCOVERDE,PEDESTRE,-23.560642,-46.686786
2016-05-15,RUA BELA VISTA,MOTOCICLETA,-23.634835,-46.689317
2016-05-15,VIADUTO ENGENHEIRO ALBERTO BADRA,AUTOMOVEL,-23.535010173,-46.548283912
2016-05-15,RUA JOAO FRANCISCO DE MOURA,NAO DISPONIVEL,-23.6815,-46.677514
2016-05-14,SP 330,PEDESTRE,-23.507909,-46.740539
2016-05-10,RUA ITAMBE,PEDESTRE,-23.547442,-46.653872
2016-05-13,"RUA ANTONIO DE BARROS,",PEDESTRE,-23.541743673,-46.579700328
2016-05-13,AVENIDA GEN ATALIBA LEONEL,AUTOMOVEL,-23.483704,-46.603049
2016-05-13,SP 015,MOTOCICLETA,-23.51617,-46.731341
2016-05-13,ESTRADA DE ITAPECERICA,MOTOCICLETA,-23.648549,-46.749164
2016-05-12,BR 381,PEDESTRE,-23.466202699,-46.5714446293
2016-05-12,AVENIDA MATEO BEI,PEDESTRE,-23.5937170265,-46.4883854213
2016-05-12,AVENIDA QUEIROZ FILHO,PEDESTRE,-23.537536,-46.722167
2016-05-12,AVENIDA RIO BRANCO,PEDESTRE,-23.5379378426,-46.6413243096
2016-05-11,RUA VINTE DE MARCO,PEDESTRE,-23.4391893353,-46.5753528242
2016-05-10,AVENIDA VEREADOR JOSE DINIZ,MOTOCICLETA,-23.620932784,-46.678490666
2016-02-25,RUA CLELIA,PEDESTRE,-23.524939,-46.702016
2016-05-10,AVENIDA AMADOR BUENO DA VEIGA,MOTOCICLETA,-23.522092,-46.517329
2016-05-10,AVENIDA CALIM EID,AUTOMOVEL,-23.528585652,-46.489451456
2016-05-10,RUA PROFESSOR GUILHERME BELFORT SABINO,PEDESTRE,-23.67576,-46.684566
2016-05-08,AVENIDA JORNALISTA ROBERTO MARINHO,PEDESTRE,-23.61024269,-46.697858093
2016-05-08,AVENIDA PIRES DO RIO,AUTOMOVEL,-23.523569736,-46.443953749
2016-05-08,AVENIDA CARLOS CALDEIRA FILHO,AUTOMOVEL,-23.644841,-46.749663
2016-05-08,RUA FACHINI,MOTOCICLETA,-23.659096,-46.635638
2016-05-08,VIADUTO JACEGUAI,AUTOMOVEL,-23.55638259,-46.637290874
2016-05-07,RUA JOSE DE AGUIAR E CRUZOU,MOTOCICLETA,-23.5011897025,-46.4312700231
2016-05-07,AVENIDA ITABERABA,AUTOMOVEL,-23.474842,-46.673353
2016-05-07,AVENIDA JACU-PESSEGO,MOTOCICLETA,-23.5348496,-46.453306778
2016-05-04,AVENIDA VEREADOR JOSE DINIZ,PEDESTRE,-23.616032,-46.673559
2016-05-04,BR 116,PEDESTRE,NA,NA
2016-05-04,ESTRADA DE ITAPECERICA,NAO DISPONIVEL,-23.648549,-46.749164
2016-05-04,AVENIDA DIREITOS HUMANOS,MOTOCICLETA,-23.4754163257,-46.6383691766
2016-04-11,AVENIDA BARONESA DE MURITIBA,NAO DISPONIVEL,-23.622829,-46.47201
2016-05-03,RUA ALBERTO VILLANIS,PEDESTRE,-23.598872,-46.404163
2016-05-01,TIBURCIO DE SOUZA,AUTOMOVEL,-23.512459,-46.393655
2016-05-03,AVENIDA ELISIO TEIXEIRA LEITE,MOTOCICLETA,-23.440995,-46.717318
2016-05-02,RUA IEMANJA,PEDESTRE,-23.554748,-46.518358
2016-05-02,RUA VOLUNTARIOS DA PATRIA,NAO DISPONIVEL,-23.485395,-46.630902
2016-04-30,ESTRADA DO M'BOI MIRIM,PEDESTRE,-23.684418,-46.769748
2016-04-30,AVENIDA PROFESSOR LUIZ IGNACIO ANHAIA ME,PEDESTRE,-23.584506,-46.585946
2016-04-29,RUA TIBURCIO DE SOUSA,MOTOCICLETA,-23.512415,-46.393675
2016-04-29,AVENIDA SAO MIGUEL,MOTOCICLETA,-23.507958,-46.492005
2016-04-12,AVENIDA JOAO NERI DE CARVALHO,MOTOCICLETA,-23.497453,-46.435579
2016-04-28,SP 270,AUTOMOVEL,-23.5853372166,-46.7643269193
2016-04-28,AVENIDA ATLANTICA,AUTOMOVEL,-23.6721508893,-46.7123208087
2016-04-25,RUA MARTINS FONTES,AUTOMOVEL,-23.548323283,-46.643232176
2016-04-24,AVENIDA DONA BELMIRA MARIN,AUTOMOVEL,-23.753355,-46.685635
2016-04-25,RUA DOMINGOS CABRAL,MOTOCICLETA,-23.632948,-46.442395
2016-04-25,RUA BRESSER,NAO DISPONIVEL,-23.546791,-46.604333
2016-04-25,SP 015,MOTOCICLETA,-23.510140854,-46.689000599
2016-04-24,RUA DOUTOR OVIDIO PIRES DE CAMPOS,ONIBUS,-23.557341,-46.671859
2016-04-24,AVENIDA DAS ALAMANDAS,OUTROS,-23.535861,-46.468048
2016-04-24,ESTRADA DO JACEGUAVA,PEDESTRE,-23.782869,-46.749062
2016-04-07,AVENIDA JOSE PINHEIRO BORGES,AUTOMOVEL,-23.53915,-46.470787
2016-04-21,SP 015,NAO DISPONIVEL,-23.578566,-46.693833
2016-04-22,AVENIDA PRESIDENTE WILSON,MOTOCICLETA,-23.592946,-46.590684
2016-03-05,RUA REGRESSO FELIZ,MOTOCICLETA,-23.567855,-46.406359
2016-04-22,SP 330,MOTOCICLETA,-23.453020379,-46.786490679
2013-02-01,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.614245,-46.496249
2016-04-17,RUA FREI VITAL DE FRESCAROLO,BICICLETA,-23.600513,-46.791428
2016-04-22,AVENIDA DO CURSINO,MOTOCICLETA,-23.634176,-46.616017
2016-04-21,RUA ANTONIO LAZARO,PEDESTRE,-23.587644,-46.514359
2016-04-21,RUA COSTA BARROS,MOTOCICLETA,-23.602369,-46.542823
2016-04-21,ESTRADA DO LAGEADO VELHO,MOTOCICLETA,-23.53613,-46.403914
2016-04-20,BR 381,PEDESTRE,-23.4493240764,-46.5695177789
2016-04-20,RUA DOUTOR CESARIO MOTA JUNIOR,NAO DISPONIVEL,-23.5448055,-46.6489263
2016-04-19,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.722468,-46.785273
2016-04-18,RUA RIBEIRO DE LIMA,PEDESTRE,-23.531887,-46.634925
2016-04-18,AVENIDA ALDO JOAO RINALDI,AUTOMOVEL,-23.701679,-46.634339
2016-04-18,ESTRADA DE ITAPECERICA,MOTOCICLETA,-23.648549,-46.749164
2016-04-18,AVENIDA CARLOS CALDEIRA FILHO,AUTOMOVEL,-23.645875,-46.752502
2016-04-08,RUA ANTIBES,MOTOCICLETA,-23.671665,-46.63289
2016-04-17,AVENIDA DOS SERTANISTAS,MOTOCICLETA,-23.627991,-46.445675
2016-04-17,AVENIDA JOAO DIAS,MOTOCICLETA,-23.643644418,-46.701184093
2016-04-17,AVENIDA DIREITOS HUMANOS,PEDESTRE,-23.476658,-46.641115
2016-04-17,ESTRADA ITAQUAQUECETUBA,MOTOCICLETA,-23.778321,-46.646762
2016-04-13,RUA COSTA BARROS,MOTOCICLETA,-23.607037,-46.543894
2016-04-16,AVENIDA RAQUEL ALVES MOREIRA,MOTOCICLETA,-23.667485,-46.752755
2016-04-16,ESTRADA DE ITAPECERICA,PEDESTRE,-23.643072,-46.736384
2016-04-16,AVENIDA SABIN,PEDESTRE,-23.656106,-46.76927
2016-04-15,RUA CAPITAO PACHECO E CHAVES,PEDESTRE,-23.581925,-46.590347
2016-04-14,AVENIDA JAGUARE,MOTOCICLETA,-23.548797,-46.738138
2016-04-14,AVENIDA DOUTOR ENEAS CARVALHO DE AGUIAR,NAO DISPONIVEL,-23.5563631,-46.6701978
2016-04-14,AVENIDA AFFONSO DESCRAGNOLLE TAUNAY,MOTOCICLETA,-23.6293549492,-46.6316034526
2016-03-24,AVENIDA CELSO GARCIA,PEDESTRE,-23.540312176,-46.61228333
2016-04-12,AVENIDA ARICANDUVA,MOTOCICLETA,-23.592971,-46.472188
2016-04-13,ESTRADA NOSSA SENHORA DA FONTE,PEDESTRE,-23.55143,-46.41471
2016-04-12,ESTRADA M BOI MIRIM,MOTOCICLETA,-23.722336,-46.785245
2016-04-12,AVENIDA FRANCISCO DE PAULA QUINTANILHA R,AUTOMOVEL,-23.6535,-46.644926
2016-04-11,AVENIDA FURTADO DE MENDONCA,PEDESTRE,-23.601749,-46.470902
2016-04-11,RUA CESAR DACORSO FILHO,PEDESTRE,-23.496243,-46.484135
2016-04-11,RUA BORBA GATO,AUTOMOVEL,-23.656813,-46.699509
2016-04-11,ESTRADA DO M'BOI MIRIM,MOTOCICLETA,-23.739093,-46.792315
2016-04-11,ESTRADA DA COLONIA,MOTOCICLETA,-23.832137,-46.722993
2016-04-11,RUA GUARANESIA,MOTOCICLETA,-23.523073116,-46.594756074
2016-04-11,AVENIDA DO CURSINO,PEDESTRE,-23.633919,-46.616146
2016-04-10,ESTRADA DA CUMBICA,MOTOCICLETA,-23.71679806,-46.765634117
2016-04-10,AVENIDA DOS BANDEIRANTES,MOTOCICLETA,-23.599663491,-46.684640466
2016-04-10,AVENIDA FRANCISCO DE SANTA MARIA,PEDESTRE,-23.607328,-46.473631
2016-04-10,AVENIDA PRESIDENTE JOAO GOULART,BICICLETA,-23.719554,-46.698194
2016-04-10,RUA SALIM JORGE ID,AUTOMOVEL,NA,NA
2016-04-10,RUA HERMOGENES LEITAO FILHO,NAO DISPONIVEL,-23.791913,-46.714014
2016-04-10,AVENIDA DOM HELDER CAMARA,PEDESTRE,-23.51864,-46.513516
2016-04-09,AVENIDA RADIAL LESTE,PEDESTRE,-23.536889107,-46.558276807
2016-04-09,ESTRADA DO M'BOI MIRIM,PEDESTRE,-23.736289,-46.788912
2016-04-09,VIADUTO ENGENHEIRO ALBERTO BADRA,AUTOMOVEL,-23.534128,-46.548431
2016-04-09,AVENIDA SAPOPEMBA,MOTOCICLETA,-23.620062,-46.466966
2016-03-25,AVENIDA JOAO DIAS,NAO DISPONIVEL,-23.645071,-46.721663
2016-04-09,AVENIDA RADIAL LESTE,PEDESTRE,-23.536889107,-46.558276807
2016-04-09,AVENIDA JOAO PAULO PRIMEIRO,PEDESTRE,-23.479273,-46.685851
2016-04-09,AVENIDA SANTO AMARO,MOTOCICLETA,-23.6176772,-46.6817542
2016-04-09,AVENIDA INTERLAGOS,MOTOCICLETA,-23.676689,-46.680292
2016-04-08,RUA EXPEDITO DE OLIVEIRA SANTOS,PEDESTRE,-23.667711,-46.750228
2016-04-03,AVENIDA CARLOS CALDEIRA FILHO,MOTOCICLETA,-23.645382,-46.75045
2016-04-04,BR 381,AUTOMOVEL,-23.3967872078,-46.573871978
2016-04-05,RUA MARCELINA,MOTOCICLETA,-23.530303,-46.692599
